ts_utc,seq,source,temperature_c,humidity_pct,pressure_hpa,latency_ms,status,fault_type
2026-04-24T00:10:40Z,640,synthetic,29.901,56.954,1015.787,13.807,ok,none
2026-04-24T00:10:41Z,641,synthetic,21.974,58.224,1028.062,57.018,ok,none
2026-04-24T00:10:42Z,642,synthetic,22.851,37.792,997.740,56.991,ok,none
2026-04-24T00:10:43Z,643,synthetic,26.935,41.096,1012.674,32.984,ok,none
2026-04-24T00:10:44Z,644,synthetic,23.132,66.426,1018.488,77.106,ok,none
2026-04-24T00:10:45Z,645,synthetic,26.796,48.263,1009.198,29.368,ok,none
2026-04-24T00:10:46Z,646,synthetic,21.088,60.822,993.279,64.234,ok,none
2026-04-24T00:10:47Z,647,synthetic,21.964,64.342,1015.065,67.851,ok,none
2026-04-24T00:10:48Z,648,synthetic,26.316,67.506,1013.156,72.447,ok,none
2026-04-24T00:10:49Z,649,synthetic,28.940,56.587,1016.156,204.247,ok,none
2026-04-24T00:10:50Z,650,synthetic,25.896,69.287,995.355,37.475,ok,none
2026-04-24T00:10:51Z,651,synthetic,20.106,44.555,1028.560,16.339,ok,none
2026-04-24T00:10:52Z,652,synthetic,21.404,41.369,1012.654,57.891,ok,none
2026-04-24T00:10:53Z,653,synthetic,27.320,72.567,991.617,71.054,ok,none
2026-04-24T00:10:54Z,654,synthetic,22.340,61.743,1010.715,26.222,ok,none
2026-04-24T00:10:55Z,655,synthetic,28.816,36.596,1015.941,37.167,ok,none
2026-04-24T00:10:56Z,656,synthetic,22.735,64.676,1013.145,77.791,ok,none
2026-04-24T00:10:57Z,657,synthetic,25.877,70.929,993.113,36.366,ok,none
2026-04-24T00:10:58Z,658,synthetic,24.058,67.689,1003.801,78.087,ok,none
2026-04-24T00:10:59Z,659,synthetic,24.399,44.200,1010.582,452.814,ok,none
2026-04-24T00:11:00Z,660,synthetic,26.020,67.678,1016.444,20.517,ok,none
2026-04-24T00:11:01Z,661,synthetic,26.752,54.161,1013.632,33.116,ok,none
2026-04-24T00:11:02Z,662,synthetic,21.279,58.694,995.389,38.763,ok,none
2026-04-24T00:11:03Z,663,synthetic,21.663,71.898,1010.666,72.356,ok,none
2026-04-24T00:11:04Z,664,synthetic,28.785,64.119,1022.852,77.847,ok,none
2026-04-24T00:11:05Z,665,synthetic,24.714,54.267,998.775,25.162,ok,none
2026-04-24T00:11:06Z,666,synthetic,27.675,59.928,1010.432,19.990,ok,none
2026-04-24T00:11:07Z,667,synthetic,25.965,37.754,1005.128,57.991,ok,none
2026-04-24T00:11:08Z,668,synthetic,29.093,62.375,1023.061,11.159,ok,none
2026-04-24T00:11:09Z,669,synthetic,25.998,70.110,1011.257,22.420,ok,none
2026-04-24T00:11:10Z,670,synthetic,29.020,56.571,990.048,16.523,ok,none
2026-04-24T00:11:11Z,671,synthetic,24.207,69.993,1017.906,57.499,ok,none
2026-04-24T00:11:12Z,672,synthetic,27.687,49.021,1022.185,75.690,ok,none
2026-04-24T00:11:13Z,673,synthetic,24.255,45.181,1020.634,68.603,ok,none
2026-04-24T00:11:14Z,674,synthetic,25.437,45.312,990.219,15.867,ok,none
2026-04-24T00:11:15Z,675,synthetic,25.198,50.001,998.217,10.498,ok,none
2026-04-24T00:11:16Z,676,synthetic,24.261,58.415,1000.452,38.619,ok,none
2026-04-24T00:11:17Z,677,synthetic,29.918,50.898,998.148,49.527,ok,none
2026-04-24T00:11:18Z,678,synthetic,25.591,54.350,1029.540,49.029,ok,none
2026-04-24T00:11:19Z,679,synthetic,21.381,69.553,994.763,64.194,ok,none
2026-04-24T00:11:20Z,680,synthetic,21.003,55.334,1021.443,64.818,ok,none
2026-04-24T00:11:21Z,681,synthetic,20.521,50.564,1015.435,52.982,ok,none
2026-04-24T00:11:22Z,682,synthetic,26.002,38.526,1000.524,67.628,ok,none
2026-04-24T00:11:23Z,683,synthetic,29.307,51.026,1016.247,52.632,ok,none
2026-04-24T00:11:24Z,684,synthetic,27.736,42.011,1009.775,77.447,ok,none
2026-04-24T00:11:25Z,685,synthetic,,,,,missing,dropout
2026-04-24T00:11:26Z,686,synthetic,21.947,66.358,1010.422,75.153,ok,none
2026-04-24T00:11:27Z,687,synthetic,23.597,61.201,1029.026,53.063,ok,none
2026-04-24T00:11:28Z,688,synthetic,26.697,51.218,998.012,29.316,ok,none
2026-04-24T00:11:29Z,689,synthetic,,,,,missing,dropout
2026-04-24T00:11:30Z,690,synthetic,27.261,57.365,1013.317,74.342,ok,none
2026-04-24T00:11:31Z,691,synthetic,29.631,53.190,1006.158,67.086,ok,none
2026-04-24T00:11:32Z,692,synthetic,,,,,missing,dropout
2026-04-24T00:11:33Z,693,synthetic,25.032,48.599,994.680,45.437,ok,none
2026-04-24T00:11:34Z,694,synthetic,27.934,45.006,1007.711,28.039,ok,none
2026-04-24T00:11:35Z,695,synthetic,23.397,66.024,1017.264,43.854,ok,none
2026-04-24T00:11:36Z,696,synthetic,22.578,50.307,1021.546,70.342,ok,none
2026-04-24T00:11:37Z,697,synthetic,24.124,49.124,1011.426,59.082,ok,none
2026-04-24T00:11:38Z,698,synthetic,23.989,64.952,1003.680,28.434,ok,none
2026-04-24T00:11:39Z,699,synthetic,22.186,57.949,997.311,22.494,ok,none
2026-04-24T00:11:40Z,700,synthetic,27.371,44.394,999.682,75.118,ok,none
2026-04-24T00:11:41Z,701,synthetic,28.363,49.241,1021.158,26.045,ok,none
2026-04-24T00:11:42Z,702,synthetic,24.927,35.265,1024.284,15.494,ok,none
2026-04-24T00:11:43Z,703,synthetic,23.154,70.925,1025.239,69.361,ok,none
2026-04-24T00:11:44Z,704,synthetic,27.643,55.445,1005.915,29.231,ok,none
2026-04-24T00:11:45Z,705,synthetic,24.232,72.586,991.303,18.977,ok,none
2026-04-24T00:11:46Z,706,synthetic,24.572,39.815,1010.728,70.228,ok,none
2026-04-24T00:11:47Z,707,synthetic,23.794,39.030,1004.464,10.589,ok,none
2026-04-24T00:11:48Z,708,synthetic,22.694,73.341,1003.724,23.101,ok,none
2026-04-24T00:11:49Z,709,synthetic,27.522,49.603,1006.024,39.676,ok,none
2026-04-24T00:11:50Z,710,synthetic,26.860,67.568,1018.833,49.999,ok,none
2026-04-24T00:11:51Z,711,synthetic,21.961,67.001,1019.542,48.874,ok,none
2026-04-24T00:11:52Z,712,synthetic,21.345,70.731,1015.226,10.682,ok,none
2026-04-24T00:11:53Z,713,synthetic,22.510,69.340,991.908,32.101,ok,none
2026-04-24T00:11:54Z,714,synthetic,22.543,68.559,993.852,21.434,ok,none
2026-04-24T00:11:55Z,715,synthetic,25.575,67.401,1003.766,28.184,ok,none
2026-04-24T00:11:56Z,716,synthetic,26.056,58.074,1015.995,34.576,ok,none
2026-04-24T00:11:57Z,717,synthetic,23.251,55.418,1020.990,78.556,ok,none
2026-04-24T00:11:58Z,718,synthetic,24.638,73.264,1024.730,15.489,ok,none
2026-04-24T00:11:59Z,719,synthetic,26.123,51.191,1026.283,75.000,ok,none
2026-04-24T00:12:00Z,720,synthetic,26.530,63.417,1014.215,34.054,ok,none
2026-04-24T00:12:01Z,721,synthetic,29.388,64.916,1010.837,72.138,ok,none
2026-04-24T00:12:02Z,722,synthetic,21.250,44.385,1000.066,21.712,ok,none
2026-04-24T00:12:03Z,723,synthetic,23.970,38.822,1027.472,62.482,ok,none
2026-04-24T00:12:04Z,724,synthetic,25.240,74.841,994.157,13.768,ok,none
2026-04-24T00:12:05Z,725,synthetic,23.898,44.174,1019.504,15.902,ok,none
2026-04-24T00:12:06Z,726,synthetic,21.706,36.406,1004.274,18.849,ok,none
2026-04-24T00:12:07Z,727,synthetic,28.709,72.394,1011.942,70.497,ok,none
2026-04-24T00:12:08Z,728,synthetic,25.908,53.262,1019.956,76.394,ok,none
2026-04-24T00:12:09Z,729,synthetic,25.338,71.357,1009.266,40.448,ok,none
2026-04-24T00:12:10Z,730,synthetic,24.122,41.229,990.422,16.269,ok,none
2026-04-24T00:12:11Z,731,synthetic,22.868,56.404,1017.511,63.081,ok,none
2026-04-24T00:12:12Z,732,synthetic,27.659,66.919,1013.880,62.883,ok,none
2026-04-24T00:12:13Z,733,synthetic,28.822,52.484,999.996,48.375,ok,none
2026-04-24T00:12:14Z,734,synthetic,22.206,38.168,1015.013,55.219,ok,none
2026-04-24T00:12:15Z,735,synthetic,26.939,45.875,1015.938,65.997,ok,none
2026-04-24T00:12:16Z,736,synthetic,20.685,40.465,994.414,28.818,ok,none
2026-04-24T00:12:17Z,737,synthetic,24.920,47.826,996.086,41.694,ok,none
2026-04-24T00:12:18Z,738,synthetic,22.821,40.002,1007.537,11.549,ok,none
2026-04-24T00:12:19Z,739,synthetic,,,,,missing,dropout
2026-04-24T00:12:20Z,740,synthetic,24.202,66.429,1009.936,11.031,ok,none
2026-04-24T00:12:21Z,741,synthetic,27.506,40.844,1000.660,132.089,ok,none
2026-04-24T00:12:22Z,742,synthetic,28.957,45.003,1005.263,48.023,ok,none
2026-04-24T00:12:23Z,743,synthetic,,,,,missing,dropout
2026-04-24T00:12:24Z,744,synthetic,29.750,44.886,1029.781,60.028,ok,none
2026-04-24T00:12:25Z,745,synthetic,26.660,43.338,1005.565,61.473,ok,none
2026-04-24T00:12:26Z,746,synthetic,27.282,64.789,1011.983,75.535,ok,none
2026-04-24T00:12:27Z,747,synthetic,23.604,37.084,1016.668,43.686,ok,none
2026-04-24T00:12:28Z,748,synthetic,20.151,66.776,1013.388,26.518,ok,none
2026-04-24T00:12:29Z,749,synthetic,25.811,62.630,1017.536,27.016,ok,none
2026-04-24T00:12:30Z,750,synthetic,24.999,62.438,1003.537,63.956,ok,none
2026-04-24T00:12:31Z,751,synthetic,23.555,41.157,1011.454,63.169,ok,none
2026-04-24T00:12:32Z,752,synthetic,25.584,60.786,1003.893,44.149,ok,none
2026-04-24T00:12:33Z,753,synthetic,27.244,45.028,991.580,251.108,ok,none
2026-04-24T00:12:34Z,754,synthetic,24.901,57.668,1011.745,49.132,ok,none
2026-04-24T00:12:35Z,755,synthetic,25.987,69.422,996.414,42.788,ok,none
2026-04-24T00:12:36Z,756,synthetic,25.416,53.163,1021.037,41.457,ok,none
2026-04-24T00:12:37Z,757,synthetic,26.197,49.563,1014.808,61.356,ok,none
2026-04-24T00:12:38Z,758,synthetic,28.190,42.595,1017.329,14.434,ok,none
2026-04-24T00:12:39Z,759,synthetic,24.098,47.881,993.850,20.789,ok,none
2026-04-24T00:12:40Z,760,synthetic,21.786,36.251,994.282,13.064,ok,none
2026-04-24T00:12:41Z,761,synthetic,23.886,54.596,1014.959,12.227,ok,none
2026-04-24T00:12:42Z,762,synthetic,27.178,35.523,1026.841,13.436,ok,none
2026-04-24T00:12:43Z,763,synthetic,24.681,60.557,1004.437,74.988,ok,none
2026-04-24T00:12:44Z,764,synthetic,27.942,37.332,1014.677,72.330,ok,none
2026-04-24T00:12:45Z,765,synthetic,20.779,43.636,1010.779,61.401,ok,none
2026-04-24T00:12:46Z,766,synthetic,21.931,61.275,1012.801,26.171,ok,none
2026-04-24T00:12:47Z,767,synthetic,27.461,65.651,1013.063,49.090,ok,none
2026-04-24T00:12:48Z,768,synthetic,21.041,66.698,1011.999,59.179,ok,none
2026-04-24T00:12:49Z,769,synthetic,25.999,72.341,1026.099,56.027,ok,none
2026-04-24T00:12:50Z,770,synthetic,24.123,60.330,1023.046,79.780,ok,none
2026-04-24T00:12:51Z,771,synthetic,23.751,57.010,1019.783,26.851,ok,none
2026-04-24T00:12:52Z,772,synthetic,20.002,36.387,1001.379,41.668,ok,none
2026-04-24T00:12:53Z,773,synthetic,,,,,missing,dropout
2026-04-24T00:12:54Z,774,synthetic,22.148,47.596,1020.861,493.758,ok,none
2026-04-24T00:12:55Z,775,synthetic,25.113,57.827,1012.864,67.564,ok,none
2026-04-24T00:12:56Z,776,synthetic,22.650,70.585,999.994,42.226,ok,none
2026-04-24T00:12:57Z,777,synthetic,25.691,43.697,993.088,31.021,ok,none
2026-04-24T00:12:58Z,778,synthetic,28.990,63.114,1022.781,43.777,ok,none
2026-04-24T00:12:59Z,779,synthetic,23.815,66.205,1026.875,423.336,ok,none
2026-04-24T00:13:00Z,780,synthetic,29.302,39.822,1020.816,71.585,ok,none
2026-04-24T00:13:01Z,781,synthetic,26.339,60.288,992.165,69.463,ok,none
2026-04-24T00:13:02Z,782,synthetic,23.268,62.911,996.128,32.352,ok,none
2026-04-24T00:13:03Z,783,synthetic,27.528,58.010,993.603,79.816,ok,none
2026-04-24T00:13:04Z,784,synthetic,23.362,54.034,1019.813,65.046,ok,none
2026-04-24T00:13:05Z,785,synthetic,24.345,62.915,1020.481,28.379,ok,none
2026-04-24T00:13:06Z,786,synthetic,25.713,57.447,1029.883,23.868,ok,none
2026-04-24T00:13:07Z,787,synthetic,24.301,62.390,1013.041,26.962,ok,none
2026-04-24T00:13:08Z,788,synthetic,21.905,48.781,1016.216,38.951,ok,none
2026-04-24T00:13:09Z,789,synthetic,28.216,67.112,1014.927,21.848,ok,none
2026-04-24T00:13:10Z,790,synthetic,26.854,41.240,1019.139,74.695,ok,none
2026-04-24T00:13:11Z,791,synthetic,26.210,40.907,1023.298,61.771,ok,none
2026-04-24T00:13:12Z,792,synthetic,23.051,53.848,1003.275,34.029,ok,none
2026-04-24T00:13:13Z,793,synthetic,27.504,56.952,1014.922,24.831,ok,none
2026-04-24T00:13:14Z,794,synthetic,23.766,71.242,1011.072,58.655,ok,none
2026-04-24T00:13:15Z,795,synthetic,26.965,45.851,1008.598,14.208,ok,none
2026-04-24T00:13:16Z,796,synthetic,26.630,71.515,1004.409,14.662,ok,none
2026-04-24T00:13:17Z,797,synthetic,23.865,74.192,1010.342,30.475,ok,none
2026-04-24T00:13:18Z,798,synthetic,25.971,38.521,997.955,73.271,ok,none
2026-04-24T00:13:19Z,799,synthetic,20.398,71.891,1002.197,49.248,ok,none
2026-04-24T00:13:20Z,800,synthetic,23.554,47.093,1029.840,373.725,ok,none
2026-04-24T00:13:21Z,801,synthetic,22.577,50.487,1029.998,29.311,ok,none
2026-04-24T00:13:22Z,802,synthetic,22.256,48.671,1005.714,76.090,ok,none
2026-04-24T00:13:23Z,803,synthetic,26.780,69.908,1017.461,61.092,ok,none
2026-04-24T00:13:24Z,804,synthetic,23.124,59.215,1007.967,50.103,ok,none
2026-04-24T00:13:25Z,805,synthetic,26.840,43.092,995.524,55.673,ok,none
2026-04-24T00:13:26Z,806,synthetic,24.301,71.360,1020.802,72.905,ok,none
2026-04-24T00:13:27Z,807,synthetic,20.678,56.318,1018.778,49.539,ok,none
2026-04-24T00:13:28Z,808,synthetic,20.295,47.747,1028.916,68.767,ok,none
2026-04-24T00:13:29Z,809,synthetic,28.217,60.474,1019.534,31.234,ok,none
2026-04-24T00:13:30Z,810,synthetic,20.262,74.438,1014.678,23.155,ok,none
2026-04-24T00:13:31Z,811,synthetic,22.309,36.043,993.179,52.865,ok,none
2026-04-24T00:13:32Z,812,synthetic,24.688,60.983,997.359,19.386,ok,none
2026-04-24T00:13:33Z,813,synthetic,22.263,51.344,1028.753,43.169,ok,none
2026-04-24T00:13:34Z,814,synthetic,26.713,43.113,998.182,76.514,ok,none
2026-04-24T00:13:35Z,815,synthetic,26.171,62.515,1024.671,76.829,ok,none
2026-04-24T00:13:36Z,816,synthetic,26.079,67.973,1018.808,39.929,ok,none
2026-04-24T00:13:37Z,817,synthetic,25.362,60.656,1018.165,75.740,ok,none
2026-04-24T00:13:38Z,818,synthetic,43.664,44.534,976.032,17.652,noisy,noise
2026-04-24T00:13:39Z,819,synthetic,22.859,41.659,1001.777,71.908,ok,none
2026-04-24T00:13:40Z,820,synthetic,24.636,60.844,993.618,58.297,ok,none
2026-04-24T00:13:41Z,821,synthetic,28.943,56.856,1005.723,22.584,ok,none
2026-04-24T00:13:42Z,822,synthetic,28.966,70.832,1025.302,11.744,ok,none
2026-04-24T00:13:43Z,823,synthetic,27.115,41.560,1019.330,32.685,ok,none
2026-04-24T00:13:44Z,824,synthetic,20.853,63.291,1019.075,59.436,ok,none
2026-04-24T00:13:45Z,825,synthetic,25.503,36.756,996.835,52.845,ok,none
2026-04-24T00:13:46Z,826,synthetic,21.621,40.784,1020.766,70.991,ok,none
2026-04-24T00:13:47Z,827,synthetic,29.610,46.551,997.228,31.564,ok,none
2026-04-24T00:13:48Z,828,synthetic,20.122,54.905,1009.946,406.158,ok,none
2026-04-24T00:13:49Z,829,synthetic,22.169,61.379,1008.150,52.559,ok,none
2026-04-24T00:13:50Z,830,synthetic,22.781,60.145,1022.805,452.867,ok,none
2026-04-24T00:13:51Z,831,synthetic,23.490,40.815,991.297,22.939,ok,none
2026-04-24T00:13:52Z,832,synthetic,20.877,39.356,1029.749,52.230,ok,none
2026-04-24T00:13:53Z,833,synthetic,26.998,57.891,1012.487,29.907,ok,none
2026-04-24T00:13:54Z,834,synthetic,20.358,65.740,1002.913,62.453,ok,none
2026-04-24T00:13:55Z,835,synthetic,28.433,37.597,1008.833,67.419,ok,none
2026-04-24T00:13:56Z,836,synthetic,24.138,43.394,998.362,70.159,ok,none
2026-04-24T00:13:57Z,837,synthetic,25.289,38.507,1018.963,49.996,ok,none
2026-04-24T00:13:58Z,838,synthetic,24.271,68.912,1000.386,65.173,ok,none
2026-04-24T00:13:59Z,839,synthetic,26.143,54.856,1019.167,53.627,ok,none
2026-04-24T00:14:00Z,840,synthetic,22.327,46.620,997.742,66.559,ok,none
2026-04-24T00:14:01Z,841,synthetic,27.375,43.293,1014.612,42.542,ok,none
2026-04-24T00:14:02Z,842,synthetic,28.060,43.494,1015.625,13.184,ok,none
2026-04-24T00:14:03Z,843,synthetic,23.003,57.000,1020.681,27.809,ok,none
2026-04-24T00:14:04Z,844,synthetic,25.689,73.405,1023.282,33.330,ok,none
2026-04-24T00:14:05Z,845,synthetic,24.791,53.980,991.422,68.368,ok,none
2026-04-24T00:14:06Z,846,synthetic,28.652,70.837,1008.499,20.877,ok,none
2026-04-24T00:14:07Z,847,synthetic,25.211,57.598,1017.128,74.945,ok,none
2026-04-24T00:14:08Z,848,synthetic,23.317,71.647,1021.831,11.310,ok,none
2026-04-24T00:14:09Z,849,synthetic,23.392,50.010,1011.371,20.451,ok,none
2026-04-24T00:14:10Z,850,synthetic,21.168,66.294,1002.331,52.398,ok,none
2026-04-24T00:14:11Z,851,synthetic,20.868,70.082,1004.863,59.689,ok,none
2026-04-24T00:14:12Z,852,synthetic,21.750,49.969,991.496,31.184,ok,none
2026-04-24T00:14:13Z,853,synthetic,27.990,71.198,996.163,16.482,ok,none
2026-04-24T00:14:14Z,854,synthetic,23.104,48.094,1020.779,43.843,ok,none
2026-04-24T00:14:15Z,855,synthetic,29.927,43.207,991.462,78.759,ok,none
2026-04-24T00:14:16Z,856,synthetic,23.110,36.761,1023.925,70.537,ok,none
2026-04-24T00:14:17Z,857,synthetic,21.031,65.647,1019.822,33.330,ok,none
2026-04-24T00:14:18Z,858,synthetic,,,,,missing,dropout
2026-04-24T00:14:19Z,859,synthetic,22.006,46.463,1011.291,54.720,ok,none
2026-04-24T00:14:20Z,860,synthetic,21.575,39.578,1028.332,56.979,ok,none
2026-04-24T00:14:21Z,861,synthetic,25.494,45.842,1027.731,17.166,ok,none
2026-04-24T00:14:22Z,862,synthetic,23.114,70.690,1011.623,50.186,ok,none
2026-04-24T00:14:23Z,863,synthetic,20.505,50.344,993.445,12.029,ok,none
2026-04-24T00:14:24Z,864,synthetic,26.295,62.605,1007.833,59.327,ok,none
2026-04-24T00:14:25Z,865,synthetic,27.584,67.372,993.142,33.263,ok,none
2026-04-24T00:14:26Z,866,synthetic,20.929,67.094,1017.944,63.510,ok,none
2026-04-24T00:14:27Z,867,synthetic,27.665,53.822,1027.898,31.727,ok,none
2026-04-24T00:14:28Z,868,synthetic,23.634,42.334,1026.691,72.699,ok,none
2026-04-24T00:14:29Z,869,synthetic,24.875,37.615,994.515,70.255,ok,none
2026-04-24T00:14:30Z,870,synthetic,23.486,57.987,1010.318,69.204,ok,none
2026-04-24T00:14:31Z,871,synthetic,25.561,37.837,1002.085,59.999,ok,none
2026-04-24T00:14:32Z,872,synthetic,22.437,41.361,1009.295,51.338,ok,none
2026-04-24T00:14:33Z,873,synthetic,24.311,74.208,1012.688,24.577,ok,none
2026-04-24T00:14:34Z,874,synthetic,26.696,64.575,1018.476,58.589,ok,none
2026-04-24T00:14:35Z,875,synthetic,23.254,38.906,1007.809,18.003,ok,none
2026-04-24T00:14:36Z,876,synthetic,26.855,58.856,1022.795,38.406,ok,none
2026-04-24T00:14:37Z,877,synthetic,22.176,40.557,1013.231,55.149,ok,none
2026-04-24T00:14:38Z,878,synthetic,26.609,53.119,1001.660,66.689,ok,none
2026-04-24T00:14:39Z,879,synthetic,28.774,46.989,1021.774,41.301,ok,none
2026-04-24T00:14:40Z,880,synthetic,27.178,71.605,1029.612,74.295,ok,none
2026-04-24T00:14:41Z,881,synthetic,28.476,69.100,992.496,52.804,ok,none
2026-04-24T00:14:42Z,882,synthetic,29.787,39.388,1001.288,324.012,ok,none
2026-04-24T00:14:43Z,883,synthetic,27.118,51.241,1007.408,350.086,restart_gap,restart
2026-04-24T00:14:44Z,884,synthetic,25.554,68.733,1004.412,22.139,ok,none
2026-04-24T00:14:45Z,885,synthetic,21.255,35.464,1015.936,30.193,ok,none
2026-04-24T00:14:46Z,886,synthetic,29.750,40.431,995.489,71.942,ok,none
2026-04-24T00:14:47Z,887,synthetic,26.954,72.212,1014.930,70.211,ok,none
2026-04-24T00:14:48Z,888,synthetic,23.847,44.030,1006.991,39.689,ok,none
2026-04-24T00:14:49Z,889,synthetic,,,,,missing,dropout
2026-04-24T00:14:50Z,890,synthetic,22.693,72.063,1013.054,61.164,ok,none
2026-04-24T00:14:51Z,891,synthetic,25.803,73.470,993.203,247.431,restart_gap,restart
2026-04-24T00:14:52Z,892,synthetic,27.506,46.177,1010.678,46.849,ok,none
2026-04-24T00:14:53Z,893,synthetic,26.307,61.549,1016.749,52.705,ok,none
2026-04-24T00:14:54Z,894,synthetic,26.130,71.143,1011.401,47.744,ok,none
2026-04-24T00:14:55Z,895,synthetic,,,,,missing,dropout
2026-04-24T00:14:56Z,896,synthetic,23.315,49.117,1029.110,73.424,ok,none
2026-04-24T00:14:57Z,897,synthetic,25.976,47.163,1021.401,21.726,ok,none
2026-04-24T00:14:58Z,898,synthetic,25.729,61.253,1001.670,54.051,ok,none
2026-04-24T00:14:59Z,899,synthetic,21.268,38.074,1021.351,11.911,ok,none
2026-04-24T00:15:00Z,900,synthetic,22.570,64.657,1014.153,53.106,ok,none
2026-04-24T00:15:01Z,901,synthetic,23.698,42.016,1021.301,61.728,ok,none
2026-04-24T00:15:02Z,902,synthetic,20.331,74.363,1028.694,22.657,ok,none
2026-04-24T00:15:03Z,903,synthetic,27.528,51.518,1005.327,67.521,ok,none
2026-04-24T00:15:04Z,904,synthetic,25.778,68.673,992.173,60.820,ok,none
2026-04-24T00:15:05Z,905,synthetic,24.640,54.049,1009.051,67.367,ok,none
2026-04-24T00:15:06Z,906,synthetic,26.835,50.603,1000.505,74.572,ok,none
2026-04-24T00:15:07Z,907,synthetic,27.973,50.280,1002.628,40.431,ok,none
2026-04-24T00:15:08Z,908,synthetic,25.313,49.153,1023.770,76.911,ok,none
2026-04-24T00:15:09Z,909,synthetic,22.703,67.093,1000.214,55.645,ok,none
2026-04-24T00:15:10Z,910,synthetic,22.418,61.876,1020.820,42.278,ok,none
2026-04-24T00:15:11Z,911,synthetic,23.133,35.423,990.339,57.440,ok,none
2026-04-24T00:15:12Z,912,synthetic,26.855,49.061,1019.010,38.787,ok,none
2026-04-24T00:15:13Z,913,synthetic,20.569,58.766,1025.759,12.383,ok,none
2026-04-24T00:15:14Z,914,synthetic,29.578,38.455,1014.187,51.957,ok,none
2026-04-24T00:15:15Z,915,synthetic,28.032,42.391,994.434,63.470,ok,none
2026-04-24T00:15:16Z,916,synthetic,20.757,53.138,1029.810,30.620,ok,none
2026-04-24T00:15:17Z,917,synthetic,27.701,45.293,1021.229,58.456,ok,none
2026-04-24T00:15:18Z,918,synthetic,29.960,45.330,1022.512,14.367,ok,none
2026-04-24T00:15:19Z,919,synthetic,22.007,50.705,1015.819,14.858,ok,none
2026-04-24T00:15:20Z,920,synthetic,26.140,39.250,1007.663,47.844,ok,none
2026-04-24T00:15:21Z,921,synthetic,27.275,66.089,990.751,12.440,ok,none
2026-04-24T00:15:22Z,922,synthetic,23.905,41.064,1003.193,115.134,ok,none
2026-04-24T00:15:23Z,923,synthetic,27.710,54.126,1006.157,10.259,ok,none
2026-04-24T00:15:24Z,924,synthetic,22.258,50.377,1017.570,66.859,ok,none
2026-04-24T00:15:25Z,925,synthetic,29.916,48.338,1002.113,18.484,ok,none
2026-04-24T00:15:26Z,926,synthetic,23.654,69.134,1003.603,79.791,ok,none
2026-04-24T00:15:27Z,927,synthetic,22.031,57.179,1028.701,63.232,ok,none
2026-04-24T00:15:28Z,928,synthetic,21.068,62.554,1009.460,30.921,ok,none
2026-04-24T00:15:29Z,929,synthetic,20.357,36.015,1029.855,40.659,ok,none
2026-04-24T00:15:30Z,930,synthetic,26.434,54.987,1028.598,37.214,ok,none
2026-04-24T00:15:31Z,931,synthetic,23.377,63.840,1006.220,235.714,ok,none
2026-04-24T00:15:32Z,932,synthetic,29.401,69.808,1011.462,55.769,ok,none
2026-04-24T00:15:33Z,933,synthetic,27.355,54.556,990.763,26.309,ok,none
2026-04-24T00:15:34Z,934,synthetic,26.488,35.575,1015.306,53.286,ok,none
2026-04-24T00:15:35Z,935,synthetic,26.112,68.414,992.558,67.452,ok,none
2026-04-24T00:15:36Z,936,synthetic,26.156,37.524,998.106,17.993,ok,none
2026-04-24T00:15:37Z,937,synthetic,24.020,39.832,1017.364,68.513,ok,none
2026-04-24T00:15:38Z,938,synthetic,22.132,36.823,996.938,32.511,ok,none
2026-04-24T00:15:39Z,939,synthetic,21.681,49.797,996.600,29.173,ok,none
2026-04-24T00:15:40Z,940,synthetic,27.911,60.288,1005.045,50.739,ok,none
2026-04-24T00:15:41Z,941,synthetic,20.072,72.045,1018.270,71.574,ok,none
2026-04-24T00:15:42Z,942,synthetic,27.922,54.040,995.076,29.861,ok,none
2026-04-24T00:15:43Z,943,synthetic,22.393,41.982,1017.667,28.966,ok,none
2026-04-24T00:15:44Z,944,synthetic,20.880,68.059,1002.048,60.204,ok,none
2026-04-24T00:15:45Z,945,synthetic,29.866,74.072,1014.757,49.040,ok,none
2026-04-24T00:15:46Z,946,synthetic,24.642,60.059,998.324,79.075,ok,none
2026-04-24T00:15:47Z,947,synthetic,28.438,71.459,1009.901,17.888,ok,none
2026-04-24T00:15:48Z,948,synthetic,23.642,43.384,1000.055,74.587,ok,none
2026-04-24T00:15:49Z,949,synthetic,21.044,37.098,1011.494,72.306,ok,none
2026-04-24T00:15:50Z,950,synthetic,20.709,44.412,1007.793,12.035,ok,none
2026-04-24T00:15:51Z,951,synthetic,28.984,44.203,994.405,39.335,ok,none
2026-04-24T00:15:52Z,952,synthetic,22.000,70.655,992.941,26.598,ok,none
2026-04-24T00:15:53Z,953,synthetic,22.162,59.377,997.122,13.804,ok,none
2026-04-24T00:15:54Z,954,synthetic,23.586,45.788,1003.436,42.042,ok,none
2026-04-24T00:15:55Z,955,synthetic,24.655,51.729,1020.414,144.444,restart_gap,restart
2026-04-24T00:15:56Z,956,synthetic,27.946,73.110,1026.223,30.661,ok,none
2026-04-24T00:15:57Z,957,synthetic,24.117,55.871,1024.488,48.693,ok,none
2026-04-24T00:15:58Z,958,synthetic,20.145,52.124,1024.904,43.144,ok,none
2026-04-24T00:15:59Z,959,synthetic,29.275,72.850,1026.550,40.397,ok,none
